date,entry_bar,direction,entry,stop,target,exit,outcome,pnl_r,regime,session
2024-11-15,26084,-1,20733.25,20754.759421987397,20700.985867018906,20700.985867018906,win,1.4999999999999154,TRANSITION,AM_OPEN
2024-11-15,26088,-1,20713.25,20744.112332866807,20666.95650069979,20666.95650069979,win,1.4999999999999412,TRANSITION,AM_OPEN
2024-11-18,26360,-1,20528.5,20548.458474805742,20498.562287791385,20548.458474805742,loss,-1.0,RANGE,AM_OPEN
2024-11-18,26362,-1,20538.25,20563.327698854093,20500.633451718862,20500.633451718862,win,1.4999999999999274,RANGE,AM_OPEN
2024-11-18,26366,1,20587.0,20555.42909319562,20634.35636020657,20634.35636020657,win,1.5,RANGE,AM_MID
2024-11-18,26416,-1,20613.0,20635.510711642226,20579.233932536663,20635.510711642226,loss,-1.0,RANGE,PM_LATE
2024-11-18,26436,-1,20617.0,20634.53869053995,20590.691964190075,20634.53869053995,loss,-1.0,RANGE,PM_LATE
2024-11-18,26437,1,20631.5,20613.533134865378,20658.450297701933,20613.533134865378,loss,-1.0,RANGE,PM_LATE
2024-11-19,26636,-1,20525.25,20561.40246667697,20471.021299984546,20561.40246667697,loss,-1.0,TRANSITION,AM_OPEN
2024-11-20,26912,-1,20723.25,20743.85287437056,20692.34568844416,20692.34568844416,win,1.5,TRANSITION,AM_OPEN
2024-11-20,26932,-1,20589.25,20624.05053436457,20537.049198453144,20624.05053436457,loss,-1.0,TRANSITION,AM_MID
2024-11-20,26952,-1,20609.25,20642.46638016298,20559.42542975553,20559.42542975553,win,1.5,TRANSITION,LUNCH
2024-11-20,26955,-1,20610.0,20639.859670286834,20565.21049456975,20565.21049456975,win,1.4999999999999392,TRANSITION,PM_EARLY
2024-11-20,26957,-1,20596.0,20625.165707904333,20552.2514381435,20625.165707904333,loss,-1.0,TRANSITION,PM_EARLY
2024-11-20,26960,-1,20606.25,20634.70112896765,20563.573306548526,20563.573306548526,win,1.500000000000064,TRANSITION,PM_EARLY
2024-11-21,27192,-1,20711.0,20775.723745928794,20613.91438110681,20613.91438110681,win,1.5,RANGE,AM_OPEN
2024-11-22,27477,1,20815.75,20767.068206084612,20888.77269087308,20767.068206084612,loss,-1.0,RANGE,AM_MID
2024-11-22,27492,1,20825.5,20784.53405265065,20886.94892102402,20870.75,timeout,1.104575944848001,RANGE,AM_MID
2024-11-26,28034,1,20976.0,20943.377763033255,21024.933355450117,20943.377763033255,loss,-1.0,TRANSITION,AM_MID
2024-11-26,28054,1,20967.25,20948.344479315052,20995.608281027424,20948.344479315052,loss,-1.0,TRANSITION,LUNCH
2024-11-26,28064,1,20966.5,20950.618592747975,20990.322110878034,20950.618592747975,loss,-1.0,TRANSITION,PM_EARLY
2024-11-26,28066,1,20977.75,20960.9190763307,21002.996385503946,20960.9190763307,loss,-1.0,TRANSITION,PM_EARLY
2024-11-26,28071,-1,20956.0,20973.28955673013,20930.0656649048,20930.0656649048,win,1.5000000000002105,TRANSITION,PM_LATE
2024-11-26,28090,1,20966.5,20951.744586613364,20988.63312007995,20988.63312007995,win,1.4999999999997535,TRANSITION,PM_LATE
2024-11-27,28292,-1,20886.25,20907.544718841476,20854.307921737785,20854.307921737785,win,1.5,RANGE,AM_OPEN
2024-11-28,28570,1,20884.75,20876.451394775915,20897.197907836126,20897.197907836126,win,1.4999999999997808,TRANSITION,AM_OPEN
2024-11-28,28582,1,20896.75,20887.238465155267,20911.0173022671,20887.238465155267,loss,-1.0,TRANSITION,AM_MID
2024-11-29,28796,-1,20824.25,20845.533507750297,20792.324738374555,20845.533507750297,loss,-1.0,TREND_UP,AM_OPEN
2024-12-03,29313,-1,21193.0,21218.12882615322,21155.30676077017,21218.12882615322,loss,-1.0,RANGE,AM_MID
2024-12-03,29317,-1,21189.75,21214.815696864436,21152.151454703344,21214.815696864436,loss,-1.0,RANGE,AM_MID
2024-12-03,29320,1,21207.0,21179.865381922617,21247.701927116075,21247.701927116075,win,1.5,RANGE,AM_MID
2024-12-03,29335,1,21207.25,21187.210930911464,21237.308603632802,21237.308603632802,win,1.4999999999999092,RANGE,LUNCH
2024-12-03,29341,1,21208.5,21192.5280054406,21232.4579918391,21232.4579918391,win,1.499999999999886,RANGE,LUNCH
2024-12-05,29870,-1,21500.75,21521.409622887528,21469.76056566871,21521.409622887528,loss,-1.0,RANGE,AM_MID
2024-12-09,30407,-1,21590.5,21607.648901039214,21564.776648441177,21607.648901039214,loss,-1.0,RANGE,AM_OPEN
2024-12-09,30414,-1,21618.25,21639.37701948541,21586.55947077188,21586.55947077188,win,1.5000000000000862,RANGE,AM_MID
2024-12-10,30688,1,21546.5,21522.233353283053,21582.89997007542,21582.89997007542,win,1.5,RANGE,AM_OPEN
2024-12-12,31238,-1,21670.5,21694.44801560064,21634.577976599037,21634.577976599037,win,1.5000000000001519,TRANSITION,AM_OPEN
2024-12-12,31242,-1,21650.5,21677.965437502615,21609.301843746078,21677.965437502615,loss,-1.0,TRANSITION,AM_MID
2024-12-12,31263,-1,21686.0,21705.69928531498,21656.451072027532,21705.69928531498,loss,-1.0,TRANSITION,AM_MID
2024-12-12,31265,1,21703.0,21681.148092363415,21735.777861454877,21735.777861454877,win,1.5,TRANSITION,LUNCH
2024-12-12,31292,-1,21689.75,21706.717689856916,21664.298465214626,21664.298465214626,win,1.5,TRANSITION,PM_LATE
2024-12-13,31519,1,21861.75,21830.163041685082,21909.130437472373,21830.163041685082,loss,-1.0,TREND_UP,AM_MID
2024-12-13,31566,1,21782.25,21762.400300255817,21812.024549616275,21812.024549616275,win,1.5,TREND_UP,PM_LATE
2024-12-17,32063,-1,21996.25,22018.844698802684,21962.357951795977,22018.844698802684,loss,-1.0,TRANSITION,AM_OPEN
2024-12-17,32068,-1,22004.25,22038.026564283187,21953.58515357522,21953.58515357522,win,1.5,TRANSITION,AM_OPEN
2024-12-17,32114,-1,22000.75,22020.21400846917,21971.553987296247,21971.553987296247,win,1.499999999999813,TRANSITION,PM_EARLY
2024-12-17,32116,-1,22004.5,22023.188521916843,21976.467217124737,21976.467217124737,win,1.4999999999999027,TRANSITION,PM_EARLY
2024-12-18,32339,-1,21933.5,21959.073737434872,21895.139393847694,21959.073737434872,loss,-1.0,TRANSITION,AM_OPEN
2024-12-18,32360,-1,21970.75,21997.217284024973,21931.049073962542,21997.217284024973,loss,-1.0,TRANSITION,AM_MID
2024-12-18,32388,-1,21988.75,22004.676137571503,21964.860793642747,22004.676137571503,loss,-1.0,TRANSITION,PM_EARLY
2024-12-18,32393,-1,21936.5,21962.0988634039,21898.10170489415,21898.10170489415,win,1.500000000000071,TRANSITION,PM_LATE
2024-12-19,32625,-1,21271.0,21330.732589724405,21181.40111541339,21330.732589724405,loss,-1.0,TRANSITION,AM_MID
2024-12-20,32896,1,21242.5,21182.45442370814,21332.568364437793,21332.568364437793,win,1.5000000000000302,TRANSITION,AM_OPEN
2024-12-23,33170,-1,21615.5,21653.43363598716,21558.59954601926,21558.59954601926,win,1.5,RANGE,AM_OPEN
2024-12-23,33174,-1,21586.5,21637.55896449243,21509.911553261354,21509.911553261354,win,1.5000000000000355,RANGE,AM_MID
2024-12-26,33682,-1,21929.5,21970.36400633163,21868.203990502552,21970.36400633163,loss,-1.0,RANGE,AM_MID
2024-12-26,33685,1,21980.75,21942.44948980427,22038.200765293597,22019.25,timeout,1.0052085416943286,RANGE,AM_MID
2024-12-27,33951,-1,21775.0,21803.40096719977,21732.39854920035,21732.39854920035,win,1.4999999999998719,TRANSITION,AM_OPEN
2024-12-27,33976,-1,21630.0,21670.7497813736,21568.8753279396,21568.8753279396,win,1.4999999999999554,TRANSITION,AM_MID
2024-12-27,34026,1,21641.5,21613.671451861577,21683.242822207634,21683.242822207634,win,1.5,TRANSITION,PM_LATE
2024-12-30,34227,-1,21349.0,21385.1569696195,21294.76454557075,21385.1569696195,loss,-1.0,RANGE,AM_OPEN
2024-12-30,34236,-1,21298.75,21351.911647672696,21219.007528490958,21351.911647672696,loss,-1.0,RANGE,AM_MID
2024-12-30,34242,-1,21324.0,21382.21403184122,21236.67895223817,21382.21403184122,loss,-1.0,RANGE,AM_MID
2024-12-30,34304,-1,21412.0,21446.61069127449,21360.083963088262,21360.083963088262,win,1.5000000000000526,RANGE,PM_LATE
2024-12-31,34507,-1,21411.5,21453.527211711007,21348.45918243349,21453.527211711007,loss,-1.0,TRANSITION,AM_OPEN
2024-12-31,34509,-1,21420.25,21463.092661240713,21355.98600813893,21355.98600813893,win,1.5,TRANSITION,AM_MID
2024-12-31,34517,-1,21379.5,21432.173864206532,21300.489203690202,21300.489203690202,win,1.5,TRANSITION,AM_MID
2025-01-02,34779,-1,21266.75,21304.930442105568,21209.479336841647,21209.479336841647,win,1.5000000000000477,RANGE,AM_OPEN
2025-01-02,34789,-1,21270.0,21334.268989827127,21173.59651525931,21334.268989827127,loss,-1.0,RANGE,AM_MID
2025-01-02,34796,-1,21278.0,21346.186769106116,21175.719846340828,21346.186769106116,loss,-1.0,RANGE,AM_MID
2025-01-02,34810,-1,21289.5,21341.24630154871,21211.880547676934,21341.24630154871,loss,-1.0,RANGE,LUNCH
2025-01-03,35060,1,21386.25,21336.458368485335,21460.937447271997,21336.458368485335,loss,-1.0,TRANSITION,AM_OPEN
2025-01-03,35069,1,21376.0,21319.711843866444,21460.432234200336,21460.432234200336,win,1.5000000000000324,TRANSITION,AM_MID
2025-01-03,35072,1,21376.5,21326.971532140615,21450.792701789076,21450.792701789076,win,1.4999999999999634,TRANSITION,AM_MID
2025-01-03,35075,1,21363.5,21314.43880181124,21437.09179728314,21437.09179728314,win,1.500000000000037,TRANSITION,AM_MID
2025-01-07,35612,-1,21712.25,21750.975922529356,21654.161116205967,21654.161116205967,win,1.499999999999953,RANGE,AM_OPEN
2025-01-08,35891,-1,21244.75,21310.397954869684,21146.27806769547,21310.397954869684,loss,-1.0,RANGE,AM_MID
2025-01-08,35901,-1,21318.25,21368.607900899333,21242.713148651,21368.607900899333,loss,-1.0,RANGE,AM_MID
2025-01-08,35914,-1,21325.5,21362.583605008025,21269.874592487962,21269.874592487962,win,1.5,RANGE,LUNCH
2025-01-08,35936,1,21325.5,21284.14855166886,21387.52717249671,21387.52717249671,win,1.499999999999956,RANGE,PM_EARLY
2025-01-08,35938,1,21390.75,21343.96824547572,21460.92263178642,21343.96824547572,loss,-1.0,RANGE,PM_LATE
2025-01-08,35957,1,21343.0,21308.817061075824,21394.274408386264,21308.817061075824,loss,-1.0,RANGE,PM_LATE
2025-01-10,36413,-1,21013.75,21051.248878364906,20957.501682452643,20998.0,timeout,0.42001256268880643,TRANSITION,PM_LATE
2025-01-10,36421,-1,21015.75,21052.695394492515,20960.331908261225,20960.331908261225,win,1.5000000000000493,TRANSITION,PM_LATE
2025-01-13,36623,-1,20752.5,20792.136406503178,20693.045390245232,20792.136406503178,loss,-1.0,RANGE,AM_OPEN
2025-01-13,36628,-1,20773.0,20819.766723002187,20702.84991549672,20819.766723002187,loss,-1.0,RANGE,AM_MID
2025-01-13,36630,-1,20750.25,20799.654783054975,20676.142825417537,20799.654783054975,loss,-1.0,RANGE,AM_MID
2025-01-13,36633,1,20830.0,20776.466871593548,20910.29969260968,20776.466871593548,loss,-1.0,RANGE,AM_MID
2025-01-13,36638,-1,20785.5,20834.72155699808,20711.66766450288,20834.72155699808,loss,-1.0,RANGE,AM_MID
2025-01-13,36648,-1,20773.5,20813.648822194125,20713.276766708812,20813.648822194125,loss,-1.0,RANGE,AM_MID
2025-01-13,36651,1,20786.25,20743.196529670964,20850.830205493552,20850.830205493552,win,1.4999999999999578,RANGE,LUNCH
2025-01-14,36899,-1,21075.25,21121.19489319807,21006.332660202894,21006.332660202894,win,1.5000000000000395,RANGE,AM_OPEN
2025-01-14,36903,1,21065.0,21009.267721587552,21148.59841761867,21009.267721587552,loss,-1.0,RANGE,AM_MID
2025-01-14,36906,-1,21040.75,21093.460612051007,20961.68408192349,20961.68408192349,win,1.5,RANGE,AM_MID
2025-01-14,36960,-1,20920.0,20947.837246087445,20878.24413086883,20878.24413086883,win,1.5000000000001308,RANGE,PM_LATE
2025-01-15,37190,1,21355.75,21314.33405148532,21417.873922772025,21314.33405148532,loss,-1.0,TRANSITION,AM_MID
2025-01-15,37207,1,21325.75,21295.29115481181,21371.438267782283,21371.438267782283,win,1.4999999999999403,TRANSITION,LUNCH
2025-01-15,37214,1,21353.5,21326.693730773677,21393.709403839486,21393.709403839486,win,1.500000000000068,TRANSITION,PM_EARLY
2025-01-16,37448,-1,21427.75,21458.217280914014,21382.04907862898,21458.217280914014,loss,-1.0,TRANSITION,AM_OPEN
2025-01-16,37450,-1,21418.0,21455.22653544208,21362.160196836878,21362.160196836878,win,1.5,TRANSITION,AM_OPEN
2025-01-16,37459,-1,21375.75,21422.410674104965,21305.75898884255,21422.410674104965,loss,-1.0,TRANSITION,AM_MID
2025-01-16,37470,-1,21403.0,21448.11989842785,21335.32015235823,21335.32015235823,win,1.4999999999999596,TRANSITION,AM_MID
2025-01-16,37485,-1,21389.75,21419.19807883849,21345.577881742265,21345.577881742265,win,1.5,TRANSITION,LUNCH
2025-01-16,37491,-1,21399.0,21422.877576249797,21363.183635625304,21363.183635625304,win,1.5,TRANSITION,PM_EARLY
2025-01-16,37512,-1,21369.0,21393.07476829036,21332.88784756446,21332.88784756446,win,1.5,TRANSITION,PM_LATE
2025-01-17,37716,1,21544.25,21492.414931345746,21622.002602981385,21492.414931345746,loss,-1.0,TRANSITION,AM_MID
2025-01-17,37722,1,21548.75,21499.823782395964,21622.139326406053,21622.139326406053,win,1.5,TRANSITION,AM_MID
2025-01-20,38013,1,21718.5,21699.82707413565,21746.509388796523,21699.82707413565,loss,-1.0,RANGE,AM_MID
2025-01-21,38214,-1,21690.25,21709.099330110526,21661.97600483421,21661.97600483421,win,1.5,RANGE,AM_OPEN
2025-01-21,38226,-1,21621.25,21670.496535228016,21547.380197157978,21670.496535228016,loss,-1.0,RANGE,AM_MID
2025-01-21,38229,-1,21613.25,21657.6710778951,21546.618383157354,21657.6710778951,loss,-1.0,RANGE,AM_MID
2025-01-21,38232,-1,21617.0,21660.031143151267,21552.4532852731,21660.031143151267,loss,-1.0,RANGE,AM_MID
2025-01-21,38239,-1,21610.75,21643.629335854745,21561.430996217885,21643.629335854745,loss,-1.0,RANGE,AM_MID
2025-01-22,38561,-1,22015.5,22028.53922169782,21995.941167453268,21995.941167453268,win,1.5,RANGE,PM_LATE
2025-01-22,38563,-1,22006.0,22020.782793186365,21983.825810220453,22020.782793186365,loss,-1.0,RANGE,PM_LATE
2025-01-23,38774,1,21902.5,21879.040094166336,21937.689858750495,21937.689858750495,win,1.4999999999999225,TRANSITION,AM_MID
2025-01-23,38776,1,21904.5,21880.12344850716,21941.06482723926,21941.06482723926,win,1.5000000000001492,TRANSITION,AM_MID
2025-01-23,38805,1,21925.25,21906.799960933946,21952.92505859908,21952.92505859908,win,1.5,TRANSITION,LUNCH
2025-01-24,39027,1,22023.0,22003.932396910786,22051.60140463382,22051.60140463382,win,1.5,TREND_DOWN,AM_OPEN
2025-01-24,39055,-1,21982.75,22003.331055273473,21951.878417089792,22003.331055273473,loss,-1.0,TREND_DOWN,AM_MID
2025-01-27,39312,1,21314.0,21251.59268173241,21407.610977401386,21407.610977401386,win,1.500000000000029,TRANSITION,AM_MID
2025-01-27,39379,1,21258.5,21213.865874630206,21325.451188054692,21325.451188054692,win,1.5000000000000409,TRANSITION,PM_LATE
2025-01-28,39578,-1,21259.0,21288.6526339161,21214.521049125848,21214.521049125848,win,1.5000000000001228,TRANSITION,AM_OPEN
2025-01-29,39854,-1,21538.0,21565.24876030101,21497.126859548487,21565.24876030101,loss,-1.0,RANGE,AM_OPEN
2025-01-29,39885,-1,21515.25,21548.033634531355,21466.074548202967,21466.074548202967,win,1.5,RANGE,LUNCH
2025-01-29,39893,-1,21508.25,21531.761758397126,21472.98236240431,21472.98236240431,win,1.5000000000000773,RANGE,LUNCH
2025-01-30,40131,1,21652.25,21617.040465489983,21705.06430176502,21705.06430176502,win,1.4999999999998967,RANGE,AM_OPEN
2025-01-30,40162,-1,21552.5,21591.54380356941,21493.934294645886,21591.54380356941,loss,-1.0,RANGE,LUNCH
2025-02-03,40681,1,21312.75,21236.09747939855,21427.728780902173,21427.728780902173,win,1.5,TRANSITION,AM_MID
2025-02-04,40991,1,21601.5,21574.28879769946,21642.316803450805,21642.316803450805,win,1.4999999999998663,TRANSITION,PM_EARLY
2025-02-05,41228,1,21564.5,21534.5873728354,21609.368940746896,21534.5873728354,loss,-1.0,RANGE,AM_OPEN
2025-02-05,41231,1,21558.0,21516.725320924263,21619.91201861361,21516.725320924263,loss,-1.0,RANGE,AM_MID
2025-02-06,41506,1,21818.5,21789.023979740694,21862.714030388957,21789.023979740694,loss,-1.0,RANGE,AM_MID
2025-02-06,41518,1,21789.25,21757.11002985184,21837.45995522224,21757.11002985184,loss,-1.0,RANGE,AM_MID
2025-02-06,41532,1,21791.5,21769.25229386562,21824.871559201576,21769.25229386562,loss,-1.0,RANGE,LUNCH
2025-02-06,41559,-1,21731.25,21758.02541136599,21691.086882951015,21758.02541136599,loss,-1.0,RANGE,PM_LATE
2025-02-07,41780,-1,21905.25,21937.47532926317,21856.91200610525,21856.91200610525,win,1.4999999999999436,TRANSITION,AM_OPEN
2025-02-10,42052,1,21776.5,21757.320099186363,21805.269851220455,21805.269851220455,win,1.5,RANGE,AM_OPEN
2025-02-10,42055,1,21784.5,21758.076965307388,21824.134552038915,21824.134552038915,win,1.4999999999998623,RANGE,AM_OPEN
2025-02-11,42375,1,21803.5,21784.036278250456,21832.695582624314,21832.695582624314,win,1.4999999999999065,RANGE,PM_EARLY
2025-02-12,42609,-1,21615.0,21658.02767873068,21550.458481903977,21658.02767873068,loss,-1.0,RANGE,AM_MID
2025-02-13,42883,1,21887.25,21844.43648397841,21951.47027403239,21951.47027403239,win,1.500000000000085,RANGE,AM_OPEN
2025-02-14,43141,1,22121.75,22100.762640441266,22153.2310393381,22100.762640441266,loss,-1.0,TRANSITION,AM_OPEN
2025-02-14,43153,1,22136.5,22112.86349730118,22171.95475404823,22112.86349730118,loss,-1.0,TRANSITION,AM_MID
2025-02-14,43161,1,22139.25,22113.107241119906,22178.46413832014,22113.107241119906,loss,-1.0,TRANSITION,AM_MID
2025-02-14,43166,1,22135.5,22111.68150930322,22171.22773604517,22111.68150930322,loss,-1.0,TRANSITION,AM_MID
2025-02-14,43177,1,22134.25,22115.44530823071,22162.457037653934,22162.457037653934,win,1.5000000000000968,TRANSITION,LUNCH
2025-02-17,43414,-1,22218.25,22227.85645540142,22203.84031689787,22203.84031689787,win,1.5000000000001894,RANGE,AM_OPEN
2025-02-18,43643,-1,22245.0,22265.26576510428,22214.60135234358,22214.60135234358,win,1.5000000000000897,RANGE,AM_OPEN
2025-02-18,43664,-1,22176.5,22203.995508655265,22135.256737017102,22203.995508655265,loss,-1.0,RANGE,AM_MID
2025-02-18,43666,-1,22185.25,22213.666626501064,22142.625060248403,22213.666626501064,loss,-1.0,RANGE,AM_MID
2025-02-18,43671,-1,22187.0,22212.791177617724,22148.31323357341,22164.0,timeout,0.8917778141388103,RANGE,AM_MID
2025-02-18,43685,-1,22182.25,22201.207080083415,22153.814379874875,22153.814379874875,win,1.500000000000096,RANGE,PM_EARLY
2025-02-18,43718,1,22192.25,22174.240117180463,22219.264824229303,22219.264824229303,win,1.499999999999899,RANGE,PM_LATE
2025-02-19,43919,-1,22187.75,22208.78918495556,22156.19122256666,22156.19122256666,win,1.5,RANGE,AM_OPEN
2025-02-19,43935,-1,22160.75,22187.848448845412,22120.10232673188,22187.848448845412,loss,-1.0,RANGE,AM_MID
2025-02-20,44194,-1,22174.25,22191.771420209454,22147.967869685817,22191.771420209454,loss,-1.0,RANGE,AM_OPEN
2025-02-20,44196,-1,22166.0,22188.700533401767,22131.949199897346,22131.949199897346,win,1.5000000000001603,RANGE,AM_OPEN
2025-02-20,44256,1,22079.75,22059.9747244689,22109.412913296652,22109.412913296652,win,1.5,RANGE,PM_LATE
2025-02-21,44470,-1,22153.25,22174.582682490312,22121.250976264535,22174.582682490312,loss,-1.0,TRANSITION,AM_OPEN
2025-02-24,44746,-1,21738.75,21763.659015091976,21701.386477362033,21701.386477362033,win,1.500000000000073,RANGE,AM_OPEN
2025-02-24,44771,-1,21556.5,21597.059127998724,21495.661308001916,21597.059127998724,loss,-1.0,RANGE,AM_MID
2025-02-24,44803,-1,21579.0,21607.749278738134,21535.8760818928,21535.8760818928,win,1.5,RANGE,PM_LATE
2025-02-24,44807,-1,21579.0,21606.01757333412,21538.473639998818,21538.473639998818,win,1.5000000000000673,RANGE,PM_LATE
2025-02-25,45022,-1,21346.75,21374.837442711654,21304.618835932517,21374.837442711654,loss,-1.0,RANGE,AM_OPEN
2025-02-25,45024,-1,21313.25,21351.68679030342,21255.59481454487,21255.59481454487,win,1.4999999999999054,RANGE,AM_OPEN
2025-02-25,45052,-1,21151.25,21200.404720564246,21077.51791915363,21200.404720564246,loss,-1.0,RANGE,LUNCH
2025-02-25,45078,-1,21145.0,21179.268306725986,21093.597539911025,21179.268306725986,loss,-1.0,RANGE,PM_LATE
2025-02-25,45095,-1,21171.0,21210.007838415688,21112.48824237647,21210.007838415688,loss,-1.0,RANGE,PM_LATE
2025-02-26,45298,-1,21207.75,21235.12991003646,21166.68013494531,21235.12991003646,loss,-1.0,RANGE,AM_OPEN
2025-02-26,45337,-1,21304.75,21342.681495284254,21247.852757073622,21247.852757073622,win,1.499999999999904,RANGE,LUNCH
2025-02-27,45597,-1,21065.5,21127.229953347065,20972.905069979402,20972.905069979402,win,1.5,TRANSITION,AM_MID
2025-02-28,45850,-1,20465.5,20508.049795926603,20401.675306110097,20508.049795926603,loss,-1.0,TRANSITION,AM_OPEN
2025-02-28,45888,-1,20615.25,20665.066724418975,20540.524913371537,20540.524913371537,win,1.5,TRANSITION,LUNCH
2025-02-28,45901,-1,20628.5,20681.879729249984,20548.430406125022,20548.430406125022,win,1.500000000000034,TRANSITION,PM_EARLY
2025-03-03,46127,-1,20982.25,21026.892149302017,20915.286776046978,20915.286776046978,win,1.4999999999999185,TRANSITION,AM_OPEN
2025-03-03,46141,-1,20908.25,20984.489054634938,20793.89141804759,20984.489054634938,loss,-1.0,TRANSITION,AM_MID
2025-03-03,46143,-1,20858.5,20933.28400103691,20746.323998444634,20933.28400103691,loss,-1.0,TRANSITION,AM_MID
2025-03-03,46149,-1,20887.0,20953.97678940014,20786.53481589979,20953.97678940014,loss,-1.0,TRANSITION,AM_MID
2025-03-03,46156,-1,20910.5,20960.147598531134,20836.028602203303,20960.147598531134,loss,-1.0,TRANSITION,LUNCH
2025-03-03,46165,-1,20907.5,20948.451816803466,20846.0722747948,20846.0722747948,win,1.5000000000000444,TRANSITION,LUNCH
2025-03-04,46402,-1,20309.25,20357.30674500156,20237.164882497662,20357.30674500156,loss,-1.0,VOLATILE,AM_OPEN
2025-03-04,46404,-1,20331.0,20401.009288467838,20225.986067298243,20401.009288467838,loss,-1.0,VOLATILE,AM_OPEN
2025-03-05,46678,-1,20414.75,20455.327856852793,20353.88321472081,20353.88321472081,win,1.5000000000000449,TRANSITION,AM_OPEN
2025-03-05,46681,-1,20349.25,20408.926015260913,20259.735977108627,20408.926015260913,loss,-1.0,TRANSITION,AM_OPEN
2025-03-05,46687,-1,20376.5,20456.52675485722,20256.45986771417,20256.45986771417,win,1.5000000000000226,TRANSITION,AM_MID
2025-03-05,46693,-1,20371.75,20448.02895397185,20257.331569042224,20257.331569042224,win,1.5,TRANSITION,AM_MID
2025-03-06,46956,-1,20248.25,20296.139894472915,20176.41515829063,20296.139894472915,loss,-1.0,TRANSITION,AM_OPEN
2025-03-06,46959,-1,20282.25,20335.151362416887,20202.89795637467,20335.151362416887,loss,-1.0,TRANSITION,AM_OPEN
2025-03-06,46979,-1,20354.5,20424.256509211093,20249.86523618336,20249.86523618336,win,1.500000000000026,TRANSITION,AM_MID
2025-03-07,47238,-1,20114.75,20187.052183805346,20006.29672429198,20006.29672429198,win,1.5,TRANSITION,AM_MID
2025-03-10,47506,-1,19818.25,19854.964096340354,19763.17885548947,19854.964096340354,loss,-1.0,TRANSITION,AM_OPEN
2025-03-10,47509,-1,19838.5,19889.692850269555,19761.710724595665,19761.710724595665,win,1.5000000000000355,TRANSITION,AM_OPEN
2025-03-11,47782,-1,19422.25,19457.450462736197,19369.449305895705,19457.450462736197,loss,-1.0,TRANSITION,AM_OPEN
2025-03-11,47788,-1,19383.5,19472.31890390907,19250.271644136395,19472.31890390907,loss,-1.0,TRANSITION,AM_MID
2025-03-11,47790,-1,19440.25,19540.307310047257,19290.164034929116,19290.164034929116,win,1.4999999999999818,TRANSITION,AM_MID
2025-03-11,47804,-1,19423.25,19514.70771845161,19286.06342232259,19514.70771845161,loss,-1.0,TRANSITION,AM_MID
2025-03-11,47811,-1,19423.0,19500.380015510076,19306.929976734886,19306.929976734886,win,1.5,TRANSITION,AM_MID
2025-03-12,48065,1,19707.0,19640.05043816105,19807.424342758422,19640.05043816105,loss,-1.0,RANGE,AM_MID
2025-03-13,48335,-1,19540.5,19582.129503543874,19478.05574468419,19478.05574468419,win,1.5,RANGE,AM_OPEN
2025-03-13,48347,-1,19444.25,19512.966258834113,19341.175611748833,19341.175611748833,win,1.4999999999999736,RANGE,AM_MID
2025-03-14,48623,1,19548.0,19488.086772675775,19637.869840986335,19637.869840986335,win,1.4999999999999696,TRANSITION,AM_MID
2025-03-17,48890,1,19808.75,19758.21282952158,19884.55575571763,19758.21282952158,loss,-1.0,RANGE,AM_OPEN
2025-03-17,48894,1,19810.5,19754.98649627587,19893.770255586194,19754.98649627587,loss,-1.0,RANGE,AM_MID
2025-03-17,48932,1,19741.5,19708.120774648465,19791.568838027306,19791.568838027306,win,1.500000000000109,RANGE,PM_EARLY
2025-03-18,49162,-1,19638.0,19667.10183684802,19594.347244727967,19594.347244727967,win,1.5,RANGE,AM_OPEN
2025-03-18,49221,-1,19495.75,19533.97749699528,19438.408754507076,19533.97749699528,loss,-1.0,RANGE,PM_LATE
2025-03-18,49233,-1,19504.75,19540.312354872975,19451.406467690536,19497.0,timeout,0.21792707563046057,RANGE,PM_LATE
2025-03-18,49235,-1,19484.75,19519.034613215703,19433.323080176448,19519.034613215703,loss,-1.0,RANGE,PM_LATE
2025-03-19,49441,1,19580.75,19543.33840102189,19636.867398467166,19636.867398467166,win,1.5000000000000486,RANGE,AM_OPEN
2025-03-19,49456,1,19613.75,19581.514080050667,19662.103879924,19662.103879924,win,1.5000000000000564,RANGE,AM_MID
2025-03-19,49492,1,19655.0,19613.211289973136,19717.6830650403,19613.211289973136,loss,-1.0,RANGE,PM_LATE
2025-03-21,49991,-1,19656.0,19698.185386582674,19592.721920125987,19698.185386582674,loss,-1.0,TRANSITION,AM_OPEN
2025-03-21,49998,-1,19683.75,19734.493797688214,19607.63430346768,19734.493797688214,loss,-1.0,TRANSITION,AM_MID
2025-03-21,50021,1,19726.75,19686.552236741685,19787.046644887472,19787.046644887472,win,1.5,TRANSITION,LUNCH
2025-03-24,50268,1,20282.75,20258.244560230025,20319.508159654964,20258.244560230025,loss,-1.0,RANGE,AM_OPEN
2025-03-24,50270,1,20314.25,20279.488136350552,20366.392795474174,20279.488136350552,loss,-1.0,RANGE,AM_OPEN
2025-03-25,50550,1,20411.75,20376.730060262627,20464.279909606055,20464.279909606055,win,1.499999999999896,RANGE,AM_MID
2025-03-26,50819,-1,20428.75,20447.66205330811,20400.381920037835,20447.66205330811,loss,-1.0,RANGE,AM_OPEN
2025-03-26,50821,-1,20445.5,20471.37838670698,20406.682419939527,20406.682419939527,win,1.5000000000001406,RANGE,AM_OPEN
